obstacle_density,max_slope_deg,friction_static,friction_dynamic,restitution,height_scale,rocks_per_m2,encounters_per_m,p_encounter,mean_free_path_m,progress_fraction,grade_mean_deg,grade_p90_deg,no_slip_margin,slip_share,relief,attitude,contestedness,traversability,RR.1,RR.2,RR.3,feasible,on_frontier
0.3,5.0,0.7,0.6,0.0,0.069563,0.088147,0.198332,0.971843,6.268623,0.32854,1.613854,3.939305,0.631138,0.0,0.080477,1.0,0.350774,0.32854,1,1,1,1,0
0.3,5.0,0.7,0.6,0.1,0.069563,0.088147,0.198332,0.971843,6.268623,0.328524,1.613854,3.939305,0.631138,0.0,0.080477,1.0,0.350774,0.328524,1,1,1,1,0
0.3,5.0,0.7,0.6,0.3,0.069563,0.088147,0.198332,0.971843,6.268623,0.328395,1.613854,3.939305,0.631138,0.0,0.080477,1.0,0.350774,0.328395,1,1,1,1,0
0.3,5.0,0.8,0.7,0.0,0.069563,0.088147,0.198332,0.971843,6.268623,0.32854,1.613854,3.939305,0.731138,0.0,0.080477,1.0,0.350774,0.32854,1,1,1,1,0
0.3,5.0,0.8,0.7,0.1,0.069563,0.088147,0.198332,0.971843,6.268623,0.328526,1.613854,3.939305,0.731138,0.0,0.080477,1.0,0.350774,0.328526,1,1,1,1,0
0.3,5.0,0.8,0.7,0.3,0.069563,0.088147,0.198332,0.971843,6.268623,0.328416,1.613854,3.939305,0.731138,0.0,0.080477,1.0,0.350774,0.328416,1,1,1,1,0
0.3,5.0,0.9,0.8,0.0,0.069563,0.088147,0.198332,0.971843,6.268623,0.32854,1.613854,3.939305,0.831138,0.0,0.080477,1.0,0.350774,0.32854,1,1,1,1,0
0.3,5.0,0.9,0.8,0.1,0.069563,0.088147,0.198332,0.971843,6.268623,0.328528,1.613854,3.939305,0.831138,0.0,0.080477,1.0,0.350774,0.328528,1,1,1,1,0
0.3,5.0,0.9,0.8,0.3,0.069563,0.088147,0.198332,0.971843,6.268623,0.328431,1.613854,3.939305,0.831138,0.0,0.080477,1.0,0.350774,0.328431,1,1,1,1,0
0.3,5.0,1.0,0.9,0.0,0.069563,0.088147,0.198332,0.971843,6.268623,0.32854,1.613854,3.939305,0.931138,0.0,0.080477,1.0,0.350774,0.32854,1,1,1,1,0
0.3,5.0,1.0,0.9,0.1,0.069563,0.088147,0.198332,0.971843,6.268623,0.328529,1.613854,3.939305,0.931138,0.0,0.080477,1.0,0.350774,0.328529,1,1,1,1,0
0.3,5.0,1.0,0.9,0.3,0.069563,0.088147,0.198332,0.971843,6.268623,0.328443,1.613854,3.939305,0.931138,0.0,0.080477,1.0,0.350774,0.328443,1,1,1,1,0
0.3,7.5,0.3,0.2,0.0,0.104678,0.088147,0.198332,0.971843,6.268623,0.32854,2.424156,5.916089,0.196376,0.0,0.120884,1.0,0.364243,0.32854,1,1,1,1,0
0.3,7.5,0.3,0.2,0.1,0.104678,0.088147,0.198332,0.971843,6.268623,0.328491,2.424156,5.916089,0.196376,0.0,0.120884,1.0,0.364243,0.328491,1,1,1,1,0
0.3,7.5,0.3,0.2,0.3,0.104678,0.088147,0.198332,0.971843,6.268623,0.328107,2.424156,5.916089,0.196376,0.0,0.120884,1.0,0.364243,0.328107,1,1,1,1,0
0.3,7.5,0.4,0.3,0.0,0.104678,0.088147,0.198332,0.971843,6.268623,0.32854,2.424156,5.916089,0.296376,0.0,0.120884,1.0,0.364243,0.32854,1,1,1,1,0
0.3,7.5,0.4,0.3,0.1,0.104678,0.088147,0.198332,0.971843,6.268623,0.328507,2.424156,5.916089,0.296376,0.0,0.120884,1.0,0.364243,0.328507,1,1,1,1,0
0.3,7.5,0.4,0.3,0.3,0.104678,0.088147,0.198332,0.971843,6.268623,0.328251,2.424156,5.916089,0.296376,0.0,0.120884,1.0,0.364243,0.328251,1,1,1,1,0
0.3,7.5,0.5,0.4,0.0,0.104678,0.088147,0.198332,0.971843,6.268623,0.32854,2.424156,5.916089,0.396376,0.0,0.120884,1.0,0.364243,0.32854,1,1,1,1,0
0.3,7.5,0.5,0.4,0.1,0.104678,0.088147,0.198332,0.971843,6.268623,0.328515,2.424156,5.916089,0.396376,0.0,0.120884,1.0,0.364243,0.328515,1,1,1,1,0
0.3,7.5,0.5,0.4,0.3,0.104678,0.088147,0.198332,0.971843,6.268623,0.328323,2.424156,5.916089,0.396376,0.0,0.120884,1.0,0.364243,0.328323,1,1,1,1,0
0.3,7.5,0.6,0.5,0.0,0.104678,0.088147,0.198332,0.971843,6.268623,0.32854,2.424156,5.916089,0.496376,0.0,0.120884,1.0,0.364243,0.32854,1,1,1,1,0
0.3,7.5,0.6,0.5,0.1,0.104678,0.088147,0.198332,0.971843,6.268623,0.32852,2.424156,5.916089,0.496376,0.0,0.120884,1.0,0.364243,0.32852,1,1,1,1,0
0.3,7.5,0.6,0.5,0.3,0.104678,0.088147,0.198332,0.971843,6.268623,0.328366,2.424156,5.916089,0.496376,0.0,0.120884,1.0,0.364243,0.328366,1,1,1,1,0
0.3,7.5,0.7,0.6,0.0,0.104678,0.088147,0.198332,0.971843,6.268623,0.32854,2.424156,5.916089,0.596376,0.0,0.120884,1.0,0.364243,0.32854,1,1,1,1,0
0.3,7.5,0.7,0.6,0.1,0.104678,0.088147,0.198332,0.971843,6.268623,0.328524,2.424156,5.916089,0.596376,0.0,0.120884,1.0,0.364243,0.328524,1,1,1,1,0
0.3,7.5,0.7,0.6,0.3,0.104678,0.088147,0.198332,0.971843,6.268623,0.328395,2.424156,5.916089,0.596376,0.0,0.120884,1.0,0.364243,0.328395,1,1,1,1,0
0.3,7.5,0.8,0.7,0.0,0.104678,0.088147,0.198332,0.971843,6.268623,0.32854,2.424156,5.916089,0.696376,0.0,0.120884,1.0,0.364243,0.32854,1,1,1,1,0
0.3,7.5,0.8,0.7,0.1,0.104678,0.088147,0.198332,0.971843,6.268623,0.328526,2.424156,5.916089,0.696376,0.0,0.120884,1.0,0.364243,0.328526,1,1,1,1,0
0.3,7.5,0.8,0.7,0.3,0.104678,0.088147,0.198332,0.971843,6.268623,0.328416,2.424156,5.916089,0.696376,0.0,0.120884,1.0,0.364243,0.328416,1,1,1,1,0
0.3,7.5,0.9,0.8,0.0,0.104678,0.088147,0.198332,0.971843,6.268623,0.32854,2.424156,5.916089,0.796376,0.0,0.120884,1.0,0.364243,0.32854,1,1,1,1,0
0.3,7.5,0.9,0.8,0.1,0.104678,0.088147,0.198332,0.971843,6.268623,0.328528,2.424156,5.916089,0.796376,0.0,0.120884,1.0,0.364243,0.328528,1,1,1,1,0
0.3,7.5,0.9,0.8,0.3,0.104678,0.088147,0.198332,0.971843,6.268623,0.328431,2.424156,5.916089,0.796376,0.0,0.120884,1.0,0.364243,0.328431,1,1,1,1,0
0.3,7.5,1.0,0.9,0.0,0.104678,0.088147,0.198332,0.971843,6.268623,0.32854,2.424156,5.916089,0.896376,0.0,0.120884,1.0,0.364243,0.32854,1,1,1,1,0
0.3,7.5,1.0,0.9,0.1,0.104678,0.088147,0.198332,0.971843,6.268623,0.328529,2.424156,5.916089,0.896376,0.0,0.120884,1.0,0.364243,0.328529,1,1,1,1,0
0.3,7.5,1.0,0.9,0.3,0.104678,0.088147,0.198332,0.971843,6.268623,0.328443,2.424156,5.916089,0.896376,0.0,0.120884,1.0,0.364243,0.328443,1,1,1,1,0
0.3,10.0,0.3,0.2,0.0,0.140199,0.088147,0.198332,0.971843,6.268623,0.32854,3.238603,7.90144,0.161213,0.0,0.161498,1.0,0.37778,0.32854,1,1,1,1,0
0.3,10.0,0.3,0.2,0.1,0.140199,0.088147,0.198332,0.971843,6.268623,0.328491,3.238603,7.90144,0.161213,0.0,0.161498,1.0,0.37778,0.328491,1,1,1,1,0
0.3,10.0,0.3,0.2,0.3,0.140199,0.088147,0.198332,0.971843,6.268623,0.328107,3.238603,7.90144,0.161213,0.0,0.161498,1.0,0.37778,0.328107,1,1,1,1,0
0.3,10.0,0.4,0.3,0.0,0.140199,0.088147,0.198332,0.971843,6.268623,0.32854,3.238603,7.90144,0.261213,0.0,0.161498,1.0,0.37778,0.32854,1,1,1,1,0
0.3,10.0,0.4,0.3,0.1,0.140199,0.088147,0.198332,0.971843,6.268623,0.328507,3.238603,7.90144,0.261213,0.0,0.161498,1.0,0.37778,0.328507,1,1,1,1,0
0.3,10.0,0.4,0.3,0.3,0.140199,0.088147,0.198332,0.971843,6.268623,0.328251,3.238603,7.90144,0.261213,0.0,0.161498,1.0,0.37778,0.328251,1,1,1,1,0
0.3,10.0,0.5,0.4,0.0,0.140199,0.088147,0.198332,0.971843,6.268623,0.32854,3.238603,7.90144,0.361213,0.0,0.161498,1.0,0.37778,0.32854,1,1,1,1,0
0.3,10.0,0.5,0.4,0.1,0.140199,0.088147,0.198332,0.971843,6.268623,0.328515,3.238603,7.90144,0.361213,0.0,0.161498,1.0,0.37778,0.328515,1,1,1,1,0
0.3,10.0,0.5,0.4,0.3,0.140199,0.088147,0.198332,0.971843,6.268623,0.328323,3.238603,7.90144,0.361213,0.0,0.161498,1.0,0.37778,0.328323,1,1,1,1,0
0.3,10.0,0.6,0.5,0.0,0.140199,0.088147,0.198332,0.971843,6.268623,0.32854,3.238603,7.90144,0.461213,0.0,0.161498,1.0,0.37778,0.32854,1,1,1,1,0
0.3,10.0,0.6,0.5,0.1,0.140199,0.088147,0.198332,0.971843,6.268623,0.32852,3.238603,7.90144,0.461213,0.0,0.161498,1.0,0.37778,0.32852,1,1,1,1,0
0.3,10.0,0.6,0.5,0.3,0.140199,0.088147,0.198332,0.971843,6.268623,0.328366,3.238603,7.90144,0.461213,0.0,0.161498,1.0,0.37778,0.328366,1,1,1,1,0
0.3,10.0,0.7,0.6,0.0,0.140199,0.088147,0.198332,0.971843,6.268623,0.32854,3.238603,7.90144,0.561213,0.0,0.161498,1.0,0.37778,0.32854,1,1,1,1,0
0.3,10.0,0.7,0.6,0.1,0.140199,0.088147,0.198332,0.971843,6.268623,0.328524,3.238603,7.90144,0.561213,0.0,0.161498,1.0,0.37778,0.328524,1,1,1,1,0
0.3,10.0,0.7,0.6,0.3,0.140199,0.088147,0.198332,0.971843,6.268623,0.328395,3.238603,7.90144,0.561213,0.0,0.161498,1.0,0.37778,0.328395,1,1,1,1,0
0.3,10.0,0.8,0.7,0.0,0.140199,0.088147,0.198332,0.971843,6.268623,0.32854,3.238603,7.90144,0.661213,0.0,0.161498,1.0,0.37778,0.32854,1,1,1,1,0
0.3,10.0,0.8,0.7,0.1,0.140199,0.088147,0.198332,0.971843,6.268623,0.328526,3.238603,7.90144,0.661213,0.0,0.161498,1.0,0.37778,0.328526,1,1,1,1,0
0.3,10.0,0.8,0.7,0.3,0.140199,0.088147,0.198332,0.971843,6.268623,0.328416,3.238603,7.90144,0.661213,0.0,0.161498,1.0,0.37778,0.328416,1,1,1,1,0
0.3,10.0,0.9,0.8,0.0,0.140199,0.088147,0.198332,0.971843,6.268623,0.32854,3.238603,7.90144,0.761213,0.0,0.161498,1.0,0.37778,0.32854,1,1,1,1,0
0.3,10.0,0.9,0.8,0.1,0.140199,0.088147,0.198332,0.971843,6.268623,0.328528,3.238603,7.90144,0.761213,0.0,0.161498,1.0,0.37778,0.328528,1,1,1,1,0
0.3,10.0,0.9,0.8,0.3,0.140199,0.088147,0.198332,0.971843,6.268623,0.328431,3.238603,7.90144,0.761213,0.0,0.161498,1.0,0.37778,0.328431,1,1,1,1,0
0.3,10.0,1.0,0.9,0.0,0.140199,0.088147,0.198332,0.971843,6.268623,0.32854,3.238603,7.90144,0.861213,0.0,0.161498,1.0,0.37778,0.32854,1,1,1,1,0
0.3,10.0,1.0,0.9,0.1,0.140199,0.088147,0.198332,0.971843,6.268623,0.328529,3.238603,7.90144,0.861213,0.0,0.161498,1.0,0.37778,0.328529,1,1,1,1,0
0.3,10.0,1.0,0.9,0.3,0.140199,0.088147,0.198332,0.971843,6.268623,0.328443,3.238603,7.90144,0.861213,0.0,0.161498,1.0,0.37778,0.328443,1,1,1,1,0
0.3,12.5,0.3,0.2,0.0,0.176271,0.088147,0.198332,0.971843,6.268623,0.32854,4.058731,9.898225,0.125504,0.007655,0.202395,1.0,0.393965,0.326024,1,1,1,1,0
0.3,12.5,0.3,0.2,0.1,0.176271,0.088147,0.198332,0.971843,6.268623,0.328491,4.058731,9.898225,0.125504,0.007655,0.202395,1.0,0.393965,0.325977,1,1,1,1,0
0.3,12.5,0.3,0.2,0.3,0.176271,0.088147,0.198332,0.971843,6.268623,0.328107,4.058731,9.898225,0.125504,0.007655,0.202395,1.0,0.393965,0.325595,1,1,1,1,0
0.3,12.5,0.4,0.3,0.0,0.176271,0.088147,0.198332,0.971843,6.268623,0.32854,4.058731,9.898225,0.225504,0.0,0.202395,1.0,0.391413,0.32854,1,1,1,1,0
0.3,12.5,0.4,0.3,0.1,0.176271,0.088147,0.198332,0.971843,6.268623,0.328507,4.058731,9.898225,0.225504,0.0,0.202395,1.0,0.391413,0.328507,1,1,1,1,0
0.3,12.5,0.4,0.3,0.3,0.176271,0.088147,0.198332,0.971843,6.268623,0.328251,4.058731,9.898225,0.225504,0.0,0.202395,1.0,0.391413,0.328251,1,1,1,1,0
0.3,12.5,0.5,0.4,0.0,0.176271,0.088147,0.198332,0.971843,6.268623,0.32854,4.058731,9.898225,0.325504,0.0,0.202395,1.0,0.391413,0.32854,1,1,1,1,0
0.3,12.5,0.5,0.4,0.1,0.176271,0.088147,0.198332,0.971843,6.268623,0.328515,4.058731,9.898225,0.325504,0.0,0.202395,1.0,0.391413,0.328515,1,1,1,1,0
0.3,12.5,0.5,0.4,0.3,0.176271,0.088147,0.198332,0.971843,6.268623,0.328323,4.058731,9.898225,0.325504,0.0,0.202395,1.0,0.391413,0.328323,1,1,1,1,0
0.3,12.5,0.6,0.5,0.0,0.176271,0.088147,0.198332,0.971843,6.268623,0.32854,4.058731,9.898225,0.425504,0.0,0.202395,1.0,0.391413,0.32854,1,1,1,1,0
0.3,12.5,0.6,0.5,0.1,0.176271,0.088147,0.198332,0.971843,6.268623,0.32852,4.058731,9.898225,0.425504,0.0,0.202395,1.0,0.391413,0.32852,1,1,1,1,0
0.3,12.5,0.6,0.5,0.3,0.176271,0.088147,0.198332,0.971843,6.268623,0.328366,4.058731,9.898225,0.425504,0.0,0.202395,1.0,0.391413,0.328366,1,1,1,1,0
0.3,12.5,0.7,0.6,0.0,0.176271,0.088147,0.198332,0.971843,6.268623,0.32854,4.058731,9.898225,0.525504,0.0,0.202395,1.0,0.391413,0.32854,1,1,1,1,0
0.3,12.5,0.7,0.6,0.1,0.176271,0.088147,0.198332,0.971843,6.268623,0.328524,4.058731,9.898225,0.525504,0.0,0.202395,1.0,0.391413,0.328524,1,1,1,1,0
0.3,12.5,0.7,0.6,0.3,0.176271,0.088147,0.198332,0.971843,6.268623,0.328395,4.058731,9.898225,0.525504,0.0,0.202395,1.0,0.391413,0.328395,1,1,1,1,0
0.3,12.5,0.8,0.7,0.0,0.176271,0.088147,0.198332,0.971843,6.268623,0.32854,4.058731,9.898225,0.625504,0.0,0.202395,1.0,0.391413,0.32854,1,1,1,1,0
0.3,12.5,0.8,0.7,0.1,0.176271,0.088147,0.198332,0.971843,6.268623,0.328526,4.058731,9.898225,0.625504,0.0,0.202395,1.0,0.391413,0.328526,1,1,1,1,0
0.3,12.5,0.8,0.7,0.3,0.176271,0.088147,0.198332,0.971843,6.268623,0.328416,4.058731,9.898225,0.625504,0.0,0.202395,1.0,0.391413,0.328416,1,1,1,1,0
0.3,12.5,0.9,0.8,0.0,0.176271,0.088147,0.198332,0.971843,6.268623,0.32854,4.058731,9.898225,0.725504,0.0,0.202395,1.0,0.391413,0.32854,1,1,1,1,0
0.3,12.5,0.9,0.8,0.1,0.176271,0.088147,0.198332,0.971843,6.268623,0.328528,4.058731,9.898225,0.725504,0.0,0.202395,1.0,0.391413,0.328528,1,1,1,1,0
0.3,12.5,0.9,0.8,0.3,0.176271,0.088147,0.198332,0.971843,6.268623,0.328431,4.058731,9.898225,0.725504,0.0,0.202395,1.0,0.391413,0.328431,1,1,1,1,0
0.3,12.5,1.0,0.9,0.0,0.176271,0.088147,0.198332,0.971843,6.268623,0.32854,4.058731,9.898225,0.825504,0.0,0.202395,1.0,0.391413,0.32854,1,1,1,1,0
0.3,12.5,1.0,0.9,0.1,0.176271,0.088147,0.198332,0.971843,6.268623,0.328529,4.058731,9.898225,0.825504,0.0,0.202395,1.0,0.391413,0.328529,1,1,1,1,0
0.3,12.5,1.0,0.9,0.3,0.176271,0.088147,0.198332,0.971843,6.268623,0.328443,4.058731,9.898225,0.825504,0.0,0.202395,1.0,0.391413,0.328443,1,1,1,1,0
0.3,15.0,0.3,0.2,0.0,0.213048,0.088147,0.198332,0.971843,6.268623,0.32854,4.886207,11.909322,0.089097,0.027111,0.242113,0.998454,0.413689,0.319138,1,1,1,1,0
0.3,15.0,0.3,0.2,0.1,0.213048,0.088147,0.198332,0.971843,6.268623,0.328491,4.886207,11.909322,0.089097,0.027111,0.242113,0.998454,0.413689,0.319092,1,1,1,1,0
0.3,15.0,0.3,0.2,0.3,0.213048,0.088147,0.198332,0.971843,6.268623,0.328107,4.886207,11.909322,0.089097,0.027111,0.242113,0.998454,0.413689,0.318718,1,1,1,1,0
0.3,15.0,0.4,0.3,0.0,0.213048,0.088147,0.198332,0.971843,6.268623,0.32854,4.886207,11.909322,0.189097,0.001881,0.242113,0.998454,0.405279,0.327415,1,1,1,1,0
0.3,15.0,0.4,0.3,0.1,0.213048,0.088147,0.198332,0.971843,6.268623,0.328507,4.886207,11.909322,0.189097,0.001881,0.242113,0.998454,0.405279,0.327383,1,1,1,1,0
0.3,15.0,0.4,0.3,0.3,0.213048,0.088147,0.198332,0.971843,6.268623,0.328251,4.886207,11.909322,0.189097,0.001881,0.242113,0.998454,0.405279,0.327127,1,1,1,1,0
0.3,15.0,0.5,0.4,0.0,0.213048,0.088147,0.198332,0.971843,6.268623,0.32854,4.886207,11.909322,0.289097,0.0,0.242113,0.998454,0.404652,0.328032,1,1,1,1,0
0.3,15.0,0.5,0.4,0.1,0.213048,0.088147,0.198332,0.971843,6.268623,0.328515,4.886207,11.909322,0.289097,0.0,0.242113,0.998454,0.404652,0.328008,1,1,1,1,0
0.3,15.0,0.5,0.4,0.3,0.213048,0.088147,0.198332,0.971843,6.268623,0.328323,4.886207,11.909322,0.289097,0.0,0.242113,0.998454,0.404652,0.327816,1,1,1,1,0
0.3,15.0,0.6,0.5,0.0,0.213048,0.088147,0.198332,0.971843,6.268623,0.32854,4.886207,11.909322,0.389097,0.0,0.242113,0.998454,0.404652,0.328032,1,1,1,1,0
0.3,15.0,0.6,0.5,0.1,0.213048,0.088147,0.198332,0.971843,6.268623,0.32852,4.886207,11.909322,0.389097,0.0,0.242113,0.998454,0.404652,0.328013,1,1,1,1,0
0.3,15.0,0.6,0.5,0.3,0.213048,0.088147,0.198332,0.971843,6.268623,0.328366,4.886207,11.909322,0.389097,0.0,0.242113,0.998454,0.404652,0.327859,1,1,1,1,0
0.3,15.0,0.7,0.6,0.0,0.213048,0.088147,0.198332,0.971843,6.268623,0.32854,4.886207,11.909322,0.489097,0.0,0.242113,0.998454,0.404652,0.328032,1,1,1,1,0
0.3,15.0,0.7,0.6,0.1,0.213048,0.088147,0.198332,0.971843,6.268623,0.328524,4.886207,11.909322,0.489097,0.0,0.242113,0.998454,0.404652,0.328016,1,1,1,1,0
0.3,15.0,0.7,0.6,0.3,0.213048,0.088147,0.198332,0.971843,6.268623,0.328395,4.886207,11.909322,0.489097,0.0,0.242113,0.998454,0.404652,0.327888,1,1,1,1,0
0.3,15.0,0.8,0.7,0.0,0.213048,0.088147,0.198332,0.971843,6.268623,0.32854,4.886207,11.909322,0.589097,0.0,0.242113,0.998454,0.404652,0.328032,1,1,1,1,0
0.3,15.0,0.8,0.7,0.1,0.213048,0.088147,0.198332,0.971843,6.268623,0.328526,4.886207,11.909322,0.589097,0.0,0.242113,0.998454,0.404652,0.328018,1,1,1,1,0
0.3,15.0,0.8,0.7,0.3,0.213048,0.088147,0.198332,0.971843,6.268623,0.328416,4.886207,11.909322,0.589097,0.0,0.242113,0.998454,0.404652,0.327908,1,1,1,1,0
0.3,15.0,0.9,0.8,0.0,0.213048,0.088147,0.198332,0.971843,6.268623,0.32854,4.886207,11.909322,0.689097,0.0,0.242113,0.998454,0.404652,0.328032,1,1,1,1,0
0.3,15.0,0.9,0.8,0.1,0.213048,0.088147,0.198332,0.971843,6.268623,0.328528,4.886207,11.909322,0.689097,0.0,0.242113,0.998454,0.404652,0.32802,1,1,1,1,0
0.3,15.0,0.9,0.8,0.3,0.213048,0.088147,0.198332,0.971843,6.268623,0.328431,4.886207,11.909322,0.689097,0.0,0.242113,0.998454,0.404652,0.327924,1,1,1,1,0
0.3,15.0,1.0,0.9,0.0,0.213048,0.088147,0.198332,0.971843,6.268623,0.32854,4.886207,11.909322,0.789097,0.0,0.242113,0.998454,0.404652,0.328032,1,1,1,1,0
0.3,15.0,1.0,0.9,0.1,0.213048,0.088147,0.198332,0.971843,6.268623,0.328529,4.886207,11.909322,0.789097,0.0,0.242113,0.998454,0.404652,0.328021,1,1,1,1,0
0.3,15.0,1.0,0.9,0.3,0.213048,0.088147,0.198332,0.971843,6.268623,0.328443,4.886207,11.909322,0.789097,0.0,0.242113,0.998454,0.404652,0.327936,1,1,1,1,0
0.3,17.5,0.3,0.2,0.0,0.250696,0.088147,0.198332,0.971843,6.268623,0.32854,5.722859,13.937619,0.051828,0.0513,0.279733,0.994354,0.434292,0.309925,1,1,1,1,0
0.3,17.5,0.3,0.2,0.1,0.250696,0.088147,0.198332,0.971843,6.268623,0.328491,5.722859,13.937619,0.051828,0.0513,0.279733,0.994354,0.434292,0.30988,1,1,1,1,0
0.3,17.5,0.3,0.2,0.3,0.250696,0.088147,0.198332,0.971843,6.268623,0.328107,5.722859,13.937619,0.051828,0.0513,0.279733,0.994354,0.434292,0.309517,1,1,1,1,0
0.3,17.5,0.4,0.3,0.0,0.250696,0.088147,0.198332,0.971843,6.268623,0.32854,5.722859,13.937619,0.151828,0.01211,0.279733,0.994354,0.421229,0.322729,1,1,1,1,0
0.3,17.5,0.4,0.3,0.1,0.250696,0.088147,0.198332,0.971843,6.268623,0.328507,5.722859,13.937619,0.151828,0.01211,0.279733,0.994354,0.421229,0.322697,1,1,1,1,0
0.3,17.5,0.4,0.3,0.3,0.250696,0.088147,0.198332,0.971843,6.268623,0.328251,5.722859,13.937619,0.151828,0.01211,0.279733,0.994354,0.421229,0.322445,1,1,1,1,0
0.3,17.5,0.5,0.4,0.0,0.250696,0.088147,0.198332,0.971843,6.268623,0.32854,5.722859,13.937619,0.251828,0.000371,0.279733,0.994354,0.417316,0.326563,1,1,1,1,0
0.3,17.5,0.5,0.4,0.1,0.250696,0.088147,0.198332,0.971843,6.268623,0.328515,5.722859,13.937619,0.251828,0.000371,0.279733,0.994354,0.417316,0.326539,1,1,1,1,0
0.3,17.5,0.5,0.4,0.3,0.250696,0.088147,0.198332,0.971843,6.268623,0.328323,5.722859,13.937619,0.251828,0.000371,0.279733,0.994354,0.417316,0.326348,1,1,1,1,0
0.3,17.5,0.6,0.5,0.0,0.250696,0.088147,0.198332,0.971843,6.268623,0.32854,5.722859,13.937619,0.351828,0.0,0.279733,0.994354,0.417192,0.326685,1,1,1,1,0
0.3,17.5,0.6,0.5,0.1,0.250696,0.088147,0.198332,0.971843,6.268623,0.32852,5.722859,13.937619,0.351828,0.0,0.279733,0.994354,0.417192,0.326665,1,1,1,1,0
0.3,17.5,0.6,0.5,0.3,0.250696,0.088147,0.198332,0.971843,6.268623,0.328366,5.722859,13.937619,0.351828,0.0,0.279733,0.994354,0.417192,0.326512,1,1,1,1,0
0.3,17.5,0.7,0.6,0.0,0.250696,0.088147,0.198332,0.971843,6.268623,0.32854,5.722859,13.937619,0.451828,0.0,0.279733,0.994354,0.417192,0.326685,1,1,1,1,0
0.3,17.5,0.7,0.6,0.1,0.250696,0.088147,0.198332,0.971843,6.268623,0.328524,5.722859,13.937619,0.451828,0.0,0.279733,0.994354,0.417192,0.326669,1,1,1,1,0
0.3,17.5,0.7,0.6,0.3,0.250696,0.088147,0.198332,0.971843,6.268623,0.328395,5.722859,13.937619,0.451828,0.0,0.279733,0.994354,0.417192,0.326541,1,1,1,1,0
0.3,17.5,0.8,0.7,0.0,0.250696,0.088147,0.198332,0.971843,6.268623,0.32854,5.722859,13.937619,0.551828,0.0,0.279733,0.994354,0.417192,0.326685,1,1,1,1,0
0.3,17.5,0.8,0.7,0.1,0.250696,0.088147,0.198332,0.971843,6.268623,0.328526,5.722859,13.937619,0.551828,0.0,0.279733,0.994354,0.417192,0.326671,1,1,1,1,0
0.3,17.5,0.8,0.7,0.3,0.250696,0.088147,0.198332,0.971843,6.268623,0.328416,5.722859,13.937619,0.551828,0.0,0.279733,0.994354,0.417192,0.326562,1,1,1,1,0
0.3,17.5,0.9,0.8,0.0,0.250696,0.088147,0.198332,0.971843,6.268623,0.32854,5.722859,13.937619,0.651828,0.0,0.279733,0.994354,0.417192,0.326685,1,1,1,1,0
0.3,17.5,0.9,0.8,0.1,0.250696,0.088147,0.198332,0.971843,6.268623,0.328528,5.722859,13.937619,0.651828,0.0,0.279733,0.994354,0.417192,0.326673,1,1,1,1,0
0.3,17.5,0.9,0.8,0.3,0.250696,0.088147,0.198332,0.971843,6.268623,0.328431,5.722859,13.937619,0.651828,0.0,0.279733,0.994354,0.417192,0.326577,1,1,1,1,0
0.3,17.5,1.0,0.9,0.0,0.250696,0.088147,0.198332,0.971843,6.268623,0.32854,5.722859,13.937619,0.751828,0.0,0.279733,0.994354,0.417192,0.326685,1,1,1,1,0
0.3,17.5,1.0,0.9,0.1,0.250696,0.088147,0.198332,0.971843,6.268623,0.328529,5.722859,13.937619,0.751828,0.0,0.279733,0.994354,0.417192,0.326674,1,1,1,1,0
0.3,17.5,1.0,0.9,0.3,0.250696,0.088147,0.198332,0.971843,6.268623,0.328443,5.722859,13.937619,0.751828,0.0,0.279733,0.994354,0.417192,0.326589,1,1,1,1,0
0.3,20.0,0.3,0.2,0.0,0.289395,0.088147,0.198332,0.971843,6.268623,0.32854,6.570705,15.986012,0.013519,0.077579,0.315355,0.987697,0.454926,0.299323,1,1,1,1,0
0.3,20.0,0.3,0.2,0.1,0.289395,0.088147,0.198332,0.971843,6.268623,0.328491,6.570705,15.986012,0.013519,0.077579,0.315355,0.987697,0.454926,0.29928,1,1,1,1,0
0.3,20.0,0.3,0.2,0.3,0.289395,0.088147,0.198332,0.971843,6.268623,0.328107,6.570705,15.986012,0.013519,0.077579,0.315355,0.987697,0.454926,0.298929,1,1,1,1,0
0.3,20.0,0.4,0.3,0.0,0.289395,0.088147,0.198332,0.971843,6.268623,0.32854,6.570705,15.986012,0.113519,0.029791,0.315355,0.987697,0.438996,0.314831,1,1,1,1,0
0.3,20.0,0.4,0.3,0.1,0.289395,0.088147,0.198332,0.971843,6.268623,0.328507,6.570705,15.986012,0.113519,0.029791,0.315355,0.987697,0.438996,0.3148,1,1,1,1,0
0.3,20.0,0.4,0.3,0.3,0.289395,0.088147,0.198332,0.971843,6.268623,0.328251,6.570705,15.986012,0.113519,0.029791,0.315355,0.987697,0.438996,0.314554,1,1,1,1,0
0.3,20.0,0.5,0.4,0.0,0.289395,0.088147,0.198332,0.971843,6.268623,0.32854,6.570705,15.986012,0.213519,0.006655,0.315355,0.987697,0.431285,0.322338,1,1,1,1,0
0.3,20.0,0.5,0.4,0.1,0.289395,0.088147,0.198332,0.971843,6.268623,0.328515,6.570705,15.986012,0.213519,0.006655,0.315355,0.987697,0.431285,0.322314,1,1,1,1,0
