episode,step,object,robot_x,robot_y,range,true_xmin,true_ymin,true_xmax,true_ymax,det_xmin,det_ymin,det_xmax,det_ymax
69.0000,24.0000,4.0000,11.7500,10.2500,7.0656,3.6670,8.4379,5.8356,10.1221,4.2968,8.7610,5.2563,9.6311
69.0000,24.0000,5.0000,11.7500,10.2500,4.6311,15.7156,8.4746,16.9773,10.8939,15.7244,8.3828,16.9200,10.7501
69.0000,24.0000,6.0000,11.7500,10.2500,5.1681,15.6851,8.5808,18.0025,10.1733,15.7384,8.6411,17.9223,10.1590
69.0000,24.0000,7.0000,11.7500,10.2500,8.7056,2.3053,11.1962,4.2919,13.4799,2.3915,11.2996,4.3208,13.5264
76.0000,24.0000,0.0000,11.7500,11.7500,8.5513,14.0839,3.3237,16.8375,4.7679,14.1880,3.5366,16.8338,4.9420
76.0000,24.0000,1.0000,11.7500,11.7500,6.2126,5.1358,7.4300,8.1811,8.9505,5.2142,7.3403,8.1658,8.8769
76.0000,24.0000,2.0000,11.7500,11.7500,7.4363,3.3257,8.9086,5.5715,11.7708,3.4030,9.2391,5.5537,11.9193
76.0000,24.0000,3.0000,11.7500,11.7500,5.3139,14.4554,6.7791,16.5183,9.1649,14.4231,7.1055,16.3640,9.3448
76.0000,24.0000,4.0000,11.7500,11.7500,4.0324,6.5608,9.3752,9.1117,12.1831,6.5062,9.6092,8.9660,12.1876
76.0000,24.0000,5.0000,11.7500,11.7500,6.5573,9.0053,4.4030,11.5983,6.3062,8.7967,4.4856,11.2818,6.3292
78.0000,24.0000,0.0000,8.7500,11.7500,3.1672,10.6206,10.2403,13.1268,12.2146,10.7380,10.2824,13.1360,12.1340
78.0000,24.0000,1.0000,8.7500,11.7500,7.6381,14.5425,13.3677,16.8939,16.3885,14.5191,13.5133,16.7609,16.3603
78.0000,24.0000,2.0000,8.7500,11.7500,5.0164,12.1952,10.8019,15.3375,12.7462,12.2305,11.0007,15.2194,12.8494
78.0000,24.0000,3.0000,8.7500,11.7500,5.6971,13.6632,10.5544,15.2101,12.2564,13.6810,10.7036,15.1934,12.3391
78.0000,24.0000,4.0000,8.7500,11.7500,7.3557,13.5615,6.6248,16.0974,8.5936,13.6028,6.8132,15.9854,8.7047
78.0000,24.0000,5.0000,8.7500,11.7500,4.9471,7.0603,15.4110,10.0668,17.9762,7.2707,15.3713,10.0408,17.8136
78.0000,24.0000,6.0000,8.7500,11.7500,3.2055,10.4852,10.3652,13.4154,12.7689,10.6279,10.2985,13.3639,12.6032
82.0000,24.0000,0.0000,13.2500,13.2500,2.3678,9.7649,12.8236,12.0242,14.1591,9.8066,12.7648,11.9308,14.0585
82.0000,24.0000,1.0000,13.2500,13.2500,5.6911,7.3814,14.0940,8.6172,16.7964,7.3925,14.2860,8.5521,16.8750
82.0000,24.0000,2.0000,13.2500,13.2500,7.6866,4.4468,14.6166,7.4995,16.8355,4.5421,14.7644,7.4840,16.8990
82.0000,24.0000,3.0000,13.2500,13.2500,8.7935,12.5405,3.4128,13.7869,5.5011,12.6145,3.5287,13.7825,5.4723
82.0000,24.0000,4.0000,13.2500,13.2500,8.6041,12.3706,3.6672,14.8544,5.6397,12.5557,3.7742,14.8775,5.6109
84.0000,24.0000,0.0000,11.7500,11.7500,8.5132,13.7701,2.5405,15.3656,4.8928,13.6407,2.7638,15.1645,5.0404
84.0000,24.0000,1.0000,11.7500,11.7500,5.9429,5.4007,8.4082,7.4935,9.7261,5.3451,8.7181,7.3451,9.9512
84.0000,24.0000,2.0000,11.7500,11.7500,9.2215,6.9627,1.9974,8.6509,4.8307,7.6893,2.5781,8.4135,4.3504
84.0000,24.0000,3.0000,11.7500,11.7500,5.6002,15.5946,12.6147,18.0714,15.5868,15.6282,12.5483,18.0199,15.3261
84.0000,24.0000,4.0000,11.7500,11.7500,5.8011,4.9057,11.9497,7.2877,14.1528,5.3991,12.2309,6.6980,13.3436
84.0000,24.0000,5.0000,11.7500,11.7500,2.7439,13.4708,9.9351,15.4892,13.0122,14.1791,10.7565,14.8403,12.3293
84.0000,24.0000,6.0000,11.7500,11.7500,3.5784,10.7297,13.8345,12.4709,16.8161,11.1444,14.5205,12.0094,16.2612
84.0000,24.0000,7.0000,11.7500,11.7500,6.9294,13.9973,4.3949,16.8887,7.3785,13.9494,4.4689,16.6727,7.3890
85.0000,24.0000,0.0000,13.2500,13.2500,8.3959,8.8668,4.8871,10.9372,6.2139,9.3180,5.0549,10.2934,5.6513
85.0000,24.0000,1.0000,13.2500,13.2500,7.4323,12.8034,4.4974,15.8141,7.2896,12.7862,4.4631,15.6805,7.1961
85.0000,24.0000,2.0000,13.2500,13.2500,8.2015,10.9930,4.5011,13.2849,5.7470,11.1345,4.6123,13.3614,5.7905
85.0000,24.0000,3.0000,13.2500,13.2500,9.6924,15.0123,2.7818,17.1378,5.1750,15.1095,2.6373,17.1262,4.9464
85.0000,24.0000,4.0000,13.2500,13.2500,8.4660,9.2583,3.9729,11.0512,6.7673,9.1910,4.0781,10.9137,6.7732
87.0000,24.0000,0.0000,13.2500,13.2500,4.8787,7.7752,12.2349,9.0144,15.2211,7.8986,12.4042,9.0671,15.1839
87.0000,24.0000,2.0000,13.2500,13.2500,5.7282,7.1803,14.3746,8.8445,16.7645,7.1576,14.4343,8.7535,16.6645
87.0000,24.0000,3.0000,13.2500,13.2500,5.5401,11.3118,6.9977,13.4859,8.5536,11.2729,7.1530,13.3097,8.5749
87.0000,24.0000,4.0000,13.2500,13.2500,9.4448,8.8743,2.9289,11.9302,5.5607,8.8384,2.9085,11.7836,5.3333
87.0000,24.0000,5.0000,13.2500,13.2500,8.8445,4.9372,7.6650,6.9178,8.9142,5.1735,7.4592,7.0474,8.6328
87.0000,24.0000,6.0000,13.2500,13.2500,9.7960,12.5493,2.4374,15.2062,4.5109,12.5453,2.7125,15.0544,4.6949
87.0000,24.0000,7.0000,13.2500,13.2500,5.7122,10.0693,7.2231,11.7364,8.8616,10.4721,7.6671,11.2786,8.5839
88.0000,24.0000,0.0000,13.2500,13.2500,6.0315,6.5931,12.9992,7.9484,15.0855,6.5377,13.0627,7.8156,14.9674
88.0000,24.0000,1.0000,13.2500,13.2500,7.9106,15.3977,4.2692,16.7941,7.4689,15.2442,4.3266,16.5830,7.4067
88.0000,24.0000,3.0000,13.2500,13.2500,9.3596,9.3433,3.2798,11.2217,5.4667,9.2946,3.3838,11.0560,5.4970
88.0000,24.0000,4.0000,13.2500,13.2500,4.6955,13.9633,8.3844,17.1129,9.9150,14.0290,8.4886,16.9799,9.9167
88.0000,24.0000,5.0000,13.2500,13.2500,8.5824,4.3516,8.0436,7.1464,10.1155,4.4679,8.1647,7.0639,10.1338
0.0000,28.0000,0.0000,13.7500,15.2500,3.1365,15.9171,13.5750,17.8539,16.7631,16.0155,13.7258,17.8426,16.7678
0.0000,28.0000,1.0000,13.7500,15.2500,6.6906,6.3401,11.0627,9.2729,13.2930,6.6097,11.0334,9.3926,13.2131
0.0000,28.0000,2.0000,13.7500,15.2500,1.9940,10.4889,14.3926,13.0306,15.8623,10.5977,14.3506,12.9399,15.7542
0.0000,28.0000,3.0000,13.7500,15.2500,5.6753,12.5216,8.5528,14.0554,10.6342,12.6156,8.5733,14.0947,10.5530
0.0000,28.0000,4.0000,13.7500,15.2500,8.7684,9.7357,5.7185,12.5199,8.0473,9.9978,5.7389,12.5278,7.9769
0.0000,28.0000,5.0000,13.7500,15.2500,9.7401,13.7221,4.4196,15.4197,6.6695,14.2149,4.8121,15.0929,6.0446
0.0000,28.0000,6.0000,13.7500,15.2500,7.5634,13.8813,7.0245,15.3493,8.4481,13.7210,7.1267,15.1345,8.4808
1.0000,28.0000,0.0000,15.2500,15.2500,7.6294,15.4806,6.4512,17.7560,9.0374,15.3626,6.2172,17.4813,8.7742
1.0000,28.0000,1.0000,15.2500,15.2500,1.8953,15.6422,13.2085,18.1899,15.4841,16.1700,13.8148,17.6330,14.8612
1.0000,28.0000,3.0000,15.2500,15.2500,9.9040,15.5348,4.1916,16.7583,6.5818,15.5402,4.2699,16.6835,6.5403
1.0000,28.0000,5.0000,15.2500,15.2500,4.1408,9.5935,13.8273,12.7554,15.2087,9.7922,13.7618,12.7606,15.0831
1.0000,28.0000,6.0000,15.2500,15.2500,6.8174,7.2449,13.6173,9.6382,16.1835,7.4623,13.6258,9.6737,16.1246
8.0000,28.0000,0.0000,12.2500,14.7500,2.4094,11.4445,11.1389,13.1664,13.5436,11.5582,11.1593,13.2028,13.4963
8.0000,28.0000,1.0000,12.2500,14.7500,3.9312,14.2644,12.1142,17.3537,14.0468,14.4042,12.1405,17.3088,14.0056
8.0000,28.0000,3.0000,12.2500,14.7500,2.0227,12.8930,12.9357,15.2820,14.8733,13.0755,12.9511,15.2980,14.8132
8.0000,28.0000,4.0000,12.2500,14.7500,6.0523,14.1826,7.7675,15.7493,10.9150,14.2197,7.7818,15.7272,10.7868
8.0000,28.0000,5.0000,12.2500,14.7500,9.1881,2.1039,14.3010,4.0671,16.5137,2.1512,14.2493,3.9604,16.3843
8.0000,28.0000,6.0000,12.2500,14.7500,3.7756,7.5232,16.0563,10.5264,17.3697,7.6996,16.0711,10.5734,17.3309
8.0000,28.0000,7.0000,12.2500,14.7500,8.9589,1.8511,11.8475,5.0332,14.3763,1.9789,11.9706,4.9095,14.3424
8.0000,28.0000,8.0000,12.2500,14.7500,5.2462,14.4366,9.1143,15.6749,11.5200,14.7487,9.5054,15.3817,10.9864
12.0000,28.0000,2.0000,14.7500,14.7500,2.5760,15.1413,11.4354,17.8371,14.2641,15.6077,12.1439,17.3186,13.4950
12.0000,28.0000,3.0000,14.7500,14.7500,6.5873,11.3414,7.1336,14.0920,9.8351,12.1467,7.8821,13.5109,8.9883
12.0000,28.0000,4.0000,14.7500,14.7500,8.6391,11.0314,5.2658,13.4459,7.7022,10.8522,5.3874,13.1555,7.6602
12.0000,28.0000,5.0000,14.7500,14.7500,9.6798,4.4616,12.3163,5.8331,14.7445,4.6766,12.9067,5.4307,13.8843
12.0000,28.0000,6.0000,14.7500,14.7500,8.6881,15.0466,5.4163,16.8637,6.8756,14.9869,5.4477,16.7753,6.8115
14.0000,28.0000,0.0000,15.2500,15.2500,7.0751,7.0989,13.7095,9.2812,15.8647,7.8186,14.4255,8.5567,15.4089
14.0000,28.0000,2.0000,15.2500,15.2500,4.5210,9.8281,15.1946,11.8182,17.1406,9.9379,15.2397,11.8323,17.1781
14.0000,28.0000,4.0000,15.2500,15.2500,8.5371,11.4497,6.5037,13.1131,7.9876,11.8589,7.0418,12.5907,7.6653
17.0000,28.0000,2.0000,15.2500,15.2500,6.9749,6.9001,13.3147,9.7229,15.7613,7.4742,14.0378,8.9156,15.1675
17.0000,28.0000,3.0000,15.2500,15.2500,5.4927,8.5256,15.6287,11.4567,18.0424,9.2464,16.1226,10.9381,17.4938
17.0000,28.0000,4.0000,15.2500,15.2500,9.5791,5.0319,13.5886,6.3134,16.5436,4.9236,13.9348,6.1359,16.7801
25.0000,28.0000,0.0000,10.7500,15.2500,5.2569,14.7997,12.2876,16.7711,15.1928,14.8401,12.2663,16.8035,15.0583
25.0000,28.0000,1.0000,10.7500,15.2500,4.3076,5.6869,12.3539,7.9680,14.5855,5.7966,12.3423,7.9711,14.4522
25.0000,28.0000,2.0000,10.7500,15.2500,2.8390,12.3272,13.3865,14.7780,16.2077,12.3309,13.4989,14.7147,16.2041
25.0000,28.0000,3.0000,10.7500,15.2500,7.7601,1.8092,12.2221,4.6733,14.3599,1.9408,12.2715,4.5518,14.2808
25.0000,28.0000,5.0000,10.7500,15.2500,6.0993,12.4647,8.7338,15.4430,11.3861,12.4397,8.7323,15.2334,11.2126
27.0000,28.0000,1.0000,14.7500,14.7500,4.0846,13.3267,9.1583,16.1854,12.1725,13.2499,9.2568,16.0539,12.0858
27.0000,28.0000,2.0000,14.7500,14.7500,5.2142,8.5129,12.2090,11.2857,13.4655,8.5125,12.3361,11.1130,13.5578
27.0000,28.0000,3.0000,14.7500,14.7500,5.3353,15.5608,8.7890,17.9572,10.8257,15.7706,8.9458,18.0056,10.9101
27.0000,28.0000,4.0000,14.7500,14.7500,9.6867,14.2590,4.4295,16.0821,5.7155,14.8105,4.9082,15.7874,5.3232
27.0000,28.0000,5.0000,14.7500,14.7500,7.5314,9.6663,7.2193,11.9120,9.4691,9.5882,7.4653,11.7783,9.6191
29.0000,28.0000,0.0000,11.7500,13.2500,8.7664,2.8219,8.7738,4.3549,11.3265,2.7364,8.9284,4.2254,11.3867
29.0000,28.0000,1.0000,11.7500,13.2500,2.0290,12.4256,10.9206,13.8776,12.6451,12.3557,10.9255,13.7138,12.5586
29.0000,28.0000,2.0000,11.7500,13.2500,5.0508,15.0185,15.2478,16.9957,16.6883,15.5891,15.5645,16.3655,16.1628
29.0000,28.0000,3.0000,11.7500,13.2500,3.1205,8.7059,14.3993,10.9357,17.0060,8.7803,14.4153,10.9406,16.8930
29.0000,28.0000,6.0000,11.7500,13.2500,5.0007,14.9708,13.4713,18.0958,15.9454,15.8827,14.0625,17.0943,15.1868
29.0000,28.0000,7.0000,11.7500,13.2500,5.5833,15.3542,9.9407,18.5338,12.4623,15.3782,10.0549,18.3742,12.4292
29.0000,28.0000,8.0000,11.7500,13.2500,5.0976,9.5862,7.5014,12.0541,8.9744,9.7133,7.6286,12.0068,9.0272
30.0000,28.0000,2.0000,15.2500,15.2500,9.2445,14.0168,4.7282,16.9437,7.2886,14.1228,4.8415,16.8281,7.3070
30.0000,28.0000,4.0000,15.2500,15.2500,8.0108,13.4011,5.8536,15.8121,8.6766,13.6405,5.8648,15.8723,8.5035
31.0000,28.0000,0.0000,14.2500,14.2500,7.3672,13.7606,5.5000,16.1207,8.3304,13.9851,5.5993,16.2115,8.1845
31.0000,28.0000,2.0000,14.2500,14.2500,6.5402,6.6418,13.1867,8.8055,16.1636,6.6501,13.4163,8.7438,16.3154
31.0000,28.0000,3.0000,14.2500,14.2500,3.9134,9.8286,13.9769,11.2270,16.9397,9.8276,13.9699,11.1643,16.8472
31.0000,28.0000,4.0000,14.2500,14.2500,7.5177,6.1073,13.5708,7.4560,16.6479,6.0685,13.6672,7.3763,16.6691
31.0000,28.0000,5.0000,14.2500,14.2500,5.8867,15.5263,7.8886,17.2962,9.6602,15.7296,7.9239,17.3809,9.6334
41.0000,28.0000,0.0000,15.2500,15.2500,2.2746,12.5335,14.9799,13.7568,17.2446,12.4872,14.9416,13.5992,17.1361
41.0000,28.0000,1.0000,15.2500,15.2500,4.8334,9.0785,15.1892,12.1578,18.0735,10.1489,15.6251,11.3158,17.4582
41.0000,28.0000,3.0000,15.2500,15.2500,7.7664,7.1588,10.8282,8.8903,13.9764,7.2391,10.9870,8.8958,13.9242
44.0000,28.0000,1.0000,12.7500,14.7500,4.9736,9.8630,8.9469,11.5949,11.4642,9.8048,8.9342,11.5155,11.2820
44.0000,28.0000,2.0000,12.7500,14.7500,9.4597,1.8004,12.4670,4.9277,14.6758,2.2531,12.9277,4.2111,13.9376
44.0000,28.0000,3.0000,12.7500,14.7500,7.5178,8.6627,6.5175,11.8134,8.8110,8.7982,6.6567,11.7798,8.9025
44.0000,28.0000,5.0000,12.7500,14.7500,3.5322,8.3823,13.9110,10.1702,16.8695,8.3230,13.8528,10.1163,16.8494
48.0000,28.0000,0.0000,9.7500,12.2500,3.5185,8.8986,7.8950,10.3525,9.5725,9.0009,7.8650,10.3864,9.4109
48.0000,28.0000,1.0000,9.7500,12.2500,3.0946,11.3167,9.4322,13.7628,12.3892,11.3595,9.5385,13.6611,12.2560
48.0000,28.0000,2.0000,9.7500,12.2500,9.1912,5.5944,2.4727,8.7185,4.3920,5.5277,2.6452,8.5185,4.4132
48.0000,28.0000,3.0000,9.7500,12.2500,9.6352,3.3463,2.5539,6.2408,5.4209,3.5221,2.5045,6.2693,5.2114
48.0000,28.0000,4.0000,9.7500,12.2500,7.7982,11.7813,3.9456,14.7129,6.6141,11.7443,3.9222,14.5567,6.4836
48.0000,28.0000,5.0000,9.7500,12.2500,7.7235,3.4626,5.2390,5.3057,8.1506,3.5618,5.3710,5.3496,8.1313
48.0000,28.0000,6.0000,9.7500,12.2500,6.0848,14.3181,12.6038,17.1149,14.2844,14.3211,12.3941,17.0131,13.9501
49.0000,28.0000,4.0000,15.2500,15.2500,8.0182,10.0440,7.3900,13.0419,8.8906,10.3415,7.3504,13.1615,8.7895
51.0000,28.0000,1.0000,14.7500,11.2500,6.7781,13.4454,3.3364,14.7924,5.6663,13.5007,3.4643,14.7776,5.6910
51.0000,28.0000,3.0000,14.7500,11.2500,4.1596,12.1783,14.2003,14.5145,16.1310,12.2743,14.2331,14.5436,16.0777
51.0000,28.0000,4.0000,14.7500,11.2500,2.2869,11.8821,10.5527,13.3986,13.7127,11.9003,10.5805,13.3664,13.5964
51.0000,28.0000,5.0000,14.7500,11.2500,4.4502,9.4775,10.0320,11.1470,13.1325,9.5559,10.1678,11.1559,13.0574
51.0000,28.0000,6.0000,14.7500,11.2500,2.2824,12.4354,11.7388,14.8627,14.7599,12.5637,11.8737,14.8254,14.8505
66.0000,28.0000,0.0000,15.2500,15.2500,1.9344,15.2502,12.7499,17.4682,14.5805,15.2562,12.8118,17.3446,14.5372
66.0000,28.0000,2.0000,15.2500,15.2500,9.4762,14.5960,4.9790,16.0390,6.5690,14.5197,4.8986,15.9187,6.4121
66.0000,28.0000,3.0000,15.2500,15.2500,9.9178,4.1634,13.2607,6.5532,15.8013,4.3992,13.1299,6.6604,15.5732
66.0000,28.0000,5.0000,15.2500,15.2500,8.1478,5.5690,13.1976,8.7035,15.8137,6.1078,13.7073,7.8548,15.0835
66.0000,28.0000,6.0000,15.2500,15.2500,6.7947,11.2312,7.9176,13.2350,10.4060,11.9002,8.4560,12.7932,10.0172
68.0000,28.0000,0.0000,11.7500,11.7500,4.8516,6.0179,11.4562,8.0506,14.3236,6.1421,11.4457,8.1167,14.1816
68.0000,28.0000,1.0000,11.7500,11.7500,3.8053,14.6460,10.0004,16.2253,11.6063,15.0157,10.3549,15.8117,11.1922
68.0000,28.0000,2.0000,11.7500,11.7500,8.8139,2.1735,8.8509,3.9009,11.9862,2.3672,9.0193,3.9588,12.0652
68.0000,28.0000,3.0000,11.7500,11.7500,8.6722,15.7162,3.1826,17.5276,5.9686,16.1646,3.2584,17.8849,5.8191
68.0000,28.0000,4.0000,11.7500,11.7500,4.8624,11.3683,15.5572,14.1008,17.4661,11.4483,15.7052,14.0588,17.5587
68.0000,28.0000,5.0000,11.7500,11.7500,4.3153,8.2273,6.8660,10.8453,9.2256,8.1432,6.9032,10.6353,9.1820
68.0000,28.0000,6.0000,11.7500,11.7500,2.7290,11.0861,8.0635,12.5611,9.9805,11.6164,8.5885,12.1570,9.6550
68.0000,28.0000,7.0000,11.7500,11.7500,2.7389,12.8493,10.4868,16.0025,11.8448,13.5360,10.8565,15.3746,11.4896
68.0000,28.0000,8.0000,11.7500,11.7500,4.0705,7.4473,8.1652,9.8703,10.0383,7.5389,8.2817,9.9042,10.0730
76.0000,28.0000,0.0000,13.7500,13.7500,9.8538,14.0839,3.3237,16.8375,4.7679,14.1479,3.5759,16.7505,4.9518
76.0000,28.0000,1.0000,13.7500,13.7500,9.0112,5.1358,7.4300,8.1811,8.9505,5.1455,7.3505,8.0911,8.7958
76.0000,28.0000,2.0000,13.7500,13.7500,9.9069,3.3257,8.9086,5.5715,11.7708,3.4770,9.0611,5.6209,11.7449
76.0000,28.0000,3.0000,13.7500,13.7500,6.0334,14.4554,6.7791,16.5183,9.1649,14.7054,6.8075,16.6608,9.0887
76.0000,28.0000,4.0000,13.7500,13.7500,6.6180,6.5608,9.3752,9.1117,12.1831,6.5218,9.4419,9.0384,12.1672
76.0000,28.0000,5.0000,13.7500,13.7500,9.0760,9.0053,4.4030,11.5983,6.3062,9.2740,4.5297,11.6109,6.3395
78.0000,28.0000,0.0000,9.7500,12.7500,2.6131,10.6206,10.2403,13.1268,12.2146,10.6677,10.2781,13.0940,12.1053
78.0000,28.0000,1.0000,9.7500,12.7500,6.3362,14.5425,13.3677,16.8939,16.3885,14.5154,13.4948,16.6751,16.4503
78.0000,28.0000,2.0000,9.7500,12.7500,4.1333,12.1952,10.8019,15.3375,12.7462,12.3374,10.7286,15.2591,12.6639
78.0000,28.0000,3.0000,9.7500,12.7500,4.8757,13.6632,10.5544,15.2101,12.2564,13.4938,10.5118,14.9786,12.1467
78.0000,28.0000,4.0000,9.7500,12.7500,7.2270,13.5615,6.6248,16.0974,8.5936,13.5492,6.6377,15.8978,8.4979
78.0000,28.0000,5.0000,9.7500,12.7500,4.1182,7.0603,15.4110,10.0668,17.9762,7.2400,15.5237,10.1047,17.9812
78.0000,28.0000,6.0000,9.7500,12.7500,2.4981,10.4852,10.3652,13.4154,12.7689,10.4712,10.4291,13.3089,12.7809
82.0000,28.0000,0.0000,15.2500,15.2500,4.6971,9.7649,12.8236,12.0242,14.1591,9.7552,12.9851,11.9432,14.2750
82.0000,28.0000,1.0000,15.2500,15.2500,7.2533,7.3814,14.0940,8.6172,16.7964,7.4513,14.2958,8.5946,16.7869
82.0000,28.0000,2.0000,15.2500,15.2500,9.2890,4.4468,14.6166,7.4995,16.8355,4.4311,14.8029,7.3889,16.9355
85.0000,28.0000,1.0000,15.2500,15.2500,9.4037,12.8034,4.4974,15.8141,7.2896,12.9264,4.8552,15.9041,7.4619
87.0000,28.0000,0.0000,15.2500,15.2500,7.0222,7.7752,12.2349,9.0144,15.2211,7.8190,12.4292,9.0104,15.3111
87.0000,28.0000,2.0000,15.2500,15.2500,7.2446,7.1803,14.3746,8.8445,16.7645,7.3382,14.4013,8.9324,16.6308
87.0000,28.0000,3.0000,15.2500,15.2500,7.9997,11.3118,6.9977,13.4859,8.5536,11.2192,7.0513,13.2589,8.5274
87.0000,28.0000,7.0000,15.2500,15.2500,8.4171,10.0693,7.2231,11.7364,8.8616,10.4825,7.7312,11.4010,8.3213
88.0000,28.0000,0.0000,15.2500,15.2500,8.0701,6.5931,12.9992,7.9484,15.0855,6.6166,13.0444,7.9055,15.0464
88.0000,28.0000,1.0000,15.2500,15.2500,9.4190,15.3977,4.2692,16.7941,7.4689,15.4714,4.5297,16.7916,7.4939
88.0000,28.0000,4.0000,15.2500,15.2500,6.1071,13.9633,8.3844,17.1129,9.9150,13.8937,8.3492,16.7931,9.7918
0.0000,32.0000,0.0000,15.7500,17.2500,2.3706,15.9171,13.5750,17.8539,16.7631,15.8650,13.6033,17.7093,16.5995
0.0000,32.0000,1.0000,15.7500,17.2500,9.4248,6.3401,11.0627,9.2729,13.2930,6.4584,11.1216,9.1813,13.1422
0.0000,32.0000,2.0000,15.7500,17.2500,4.5196,10.4889,14.3926,13.0306,15.8623,10.5700,14.4868,13.0536,15.8607
0.0000,32.0000,3.0000,15.7500,17.2500,8.0425,12.5216,8.5528,14.0554,10.6342,12.6138,8.8211,14.0924,10.8866
0.0000,32.0000,6.0000,15.7500,17.2500,9.5812,13.8813,7.0245,15.3493,8.4481,13.8585,7.0933,15.2581,8.4343
12.0000,32.0000,2.0000,16.7500,16.7500,3.9090,15.1413,11.4354,17.8371,14.2641,15.9184,12.2890,17.0560,13.4950
12.0000,32.0000,3.0000,16.7500,16.7500,9.1972,11.3414,7.1336,14.0920,9.8351,12.2888,7.7743,13.1687,9.3103
14.0000,32.0000,0.0000,17.2500,17.2500,9.3887,7.0989,13.7095,9.2812,15.8647,7.9019,14.3791,8.6540,15.3925
14.0000,32.0000,2.0000,17.2500,17.2500,6.5174,9.8281,15.1946,11.8182,17.1406,9.8797,15.1929,11.7172,16.9871
17.0000,32.0000,2.0000,17.2500,17.2500,9.3409,6.9001,13.3147,9.7229,15.7613,7.7678,13.8382,9.1368,15.0956
17.0000,32.0000,3.0000,17.2500,17.2500,7.2707,8.5256,15.6287,11.4567,18.0424,9.4199,16.3634,10.6553,17.6002
27.0000,32.0000,1.0000,16.7500,16.7500,6.4030,13.3267,9.1583,16.1854,12.1725,13.2053,9.2430,15.9127,12.0930
27.0000,32.0000,2.0000,16.7500,16.7500,7.8893,8.5129,12.2090,11.2857,13.4655,8.6934,12.2869,11.3709,13.4719
27.0000,32.0000,3.0000,16.7500,16.7500,6.9427,15.5608,8.7890,17.9572,10.8257,15.3924,8.7122,17.7088,10.6605
29.0000,32.0000,1.0000,13.7500,15.2500,3.5184,12.4256,10.9206,13.8776,12.6451,12.4573,10.9809,13.8228,12.6581
29.0000,32.0000,2.0000,13.7500,15.2500,2.3686,15.0185,15.2478,16.9957,16.6883,15.6986,15.5049,16.2998,16.1713
29.0000,32.0000,3.0000,13.7500,15.2500,3.9552,8.7059,14.3993,10.9357,17.0060,8.7788,14.4298,10.8969,16.8866
29.0000,32.0000,6.0000,13.7500,15.2500,2.8355,14.9708,13.4713,18.0958,15.9454,15.8210,14.2419,17.3916,15.5056
29.0000,32.0000,7.0000,13.7500,15.2500,5.1567,15.3542,9.9407,18.5338,12.4623,15.3621,9.9083,18.4121,12.3059
29.0000,32.0000,8.0000,13.7500,15.2500,7.5996,9.5862,7.5014,12.0541,8.9744,9.5498,7.6386,11.8819,9.0562
31.0000,32.0000,0.0000,16.2500,16.2500,9.4262,13.7606,5.5000,16.1207,8.3304,13.7232,5.5212,15.8768,8.1594
31.0000,32.0000,2.0000,16.2500,16.2500,8.6706,6.6418,13.1867,8.8055,16.1636,6.5936,13.2217,8.6630,16.1553
31.0000,32.0000,3.0000,16.2500,16.2500,5.7767,9.8286,13.9769,11.2270,16.9397,9.7899,14.0416,11.1090,16.9000
31.0000,32.0000,4.0000,16.2500,16.2500,9.5368,6.1073,13.5708,7.4560,16.6479,6.2114,13.7662,7.5059,16.6780
31.0000,32.0000,5.0000,16.2500,16.2500,7.4773,15.5263,7.8886,17.2962,9.6602,15.3820,7.8189,17.0446,9.5319
41.0000,32.0000,0.0000,17.2500,17.2500,4.2596,12.5335,14.9799,13.7568,17.2446,12.6049,15.0577,13.7744,17.2363
41.0000,32.0000,1.0000,17.2500,17.2500,6.6606,9.0785,15.1892,12.1578,18.0735,9.9414,16.0104,11.0960,17.2531
44.0000,32.0000,1.0000,14.7500,16.2500,7.2598,9.8630,8.9469,11.5949,11.4642,10.0261,8.8438,11.6438,11.3237
44.0000,32.0000,3.0000,14.7500,16.2500,9.6991,8.6627,6.5175,11.8134,8.8110,8.6467,6.6530,11.7050,8.8873
44.0000,32.0000,5.0000,14.7500,16.2500,5.5408,8.3823,13.9110,10.1702,16.8695,8.4844,13.8073,10.1606,16.5593
48.0000,32.0000,0.0000,11.7500,14.2500,5.9112,8.8986,7.8950,10.3525,9.5725,8.7866,7.8572,10.1968,9.4648
48.0000,32.0000,1.0000,11.7500,14.2500,3.4314,11.3167,9.4322,13.7628,12.3892,11.3990,9.5447,13.7241,12.4322
48.0000,32.0000,4.0000,11.7500,14.2500,9.0942,11.7813,3.9456,14.7129,6.6141,11.7771,3.8587,14.5314,6.4541
48.0000,32.0000,6.0000,11.7500,14.2500,4.0475,14.3181,12.6038,17.1149,14.2844,14.5407,12.6347,17.1246,14.2450
66.0000,32.0000,0.0000,17.2500,17.2500,3.6938,15.2502,12.7499,17.4682,14.5805,15.3214,12.8754,17.4161,14.6035
66.0000,32.0000,6.0000,17.2500,17.2500,9.5178,11.2312,7.9176,13.2350,10.4060,11.5900,8.6578,12.7990,10.2166
68.0000,32.0000,0.0000,13.7500,13.7500,6.7706,6.0179,11.4562,8.0506,14.3236,6.1689,11.5754,8.0428,14.3343
68.0000,32.0000,1.0000,13.7500,13.7500,3.3947,14.6460,10.0004,16.2253,11.6063,15.0095,10.3366,15.9772,11.1422
68.0000,32.0000,3.0000,13.7500,13.7500,9.6134,15.7162,3.1826,17.5276,5.9686,15.7307,3.1905,17.4635,5.7922
